Dist Name,State Name,highest_column
Udaipur,Rajasthan,LINSEED Y/A
Udaipur,Rajasthan,SOYABEAN Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,SUNFLOWER Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,LINSEED Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,LINSEED Y/A
Udaipur,Rajasthan,SUGARCANE Y/A
Udaipur,Rajasthan,LINSEED Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,LINSEED Y/A
Udaipur,Rajasthan,LINSEED Y/A
Udaipur,Rajasthan,LINSEED Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Udaipur,Rajasthan,CASTOR Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,SORGHUM Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,PEARL MILLET Y/A
Gurdaspur,Punjab,PEARL MILLET Y/A
Gurdaspur,Punjab,PEARL MILLET Y/A
Gurdaspur,Punjab,PEARL MILLET Y/A
Gurdaspur,Punjab,PEARL MILLET Y/A
Gurdaspur,Punjab,PEARL MILLET Y/A
Gurdaspur,Punjab,CASTOR Y/A
Gurdaspur,Punjab,BARLEY Y/A
Gurdaspur,Punjab,LINSEED Y/A
Gurdaspur,Punjab,LINSEED Y/A
Gurdaspur,Punjab,KHARIF SORGHUM Y/A
Gurdaspur,Punjab,BARLEY Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,PIGEONPEA Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,LINSEED Y/A
Gurdaspur,Punjab,LINSEED Y/A
Gurdaspur,Punjab,LINSEED Y/A
Gurdaspur,Punjab,PIGEONPEA Y/A
Gurdaspur,Punjab,PIGEONPEA Y/A
Gurdaspur,Punjab,LINSEED Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,LINSEED Y/A
Gurdaspur,Punjab,LINSEED Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,PIGEONPEA Y/A
Gurdaspur,Punjab,PIGEONPEA Y/A
Gurdaspur,Punjab,LINSEED Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,MAIZE Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,SESAMUM Y/A
Gurdaspur,Punjab,SESAMUM Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Gurdaspur,Punjab,CHICKPEA Y/A
Amritsar,Punjab,KHARIF SORGHUM Y/A
Amritsar,Punjab,GROUNDNUT Y/A
Amritsar,Punjab,GROUNDNUT Y/A
Amritsar,Punjab,GROUNDNUT Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,PEARL MILLET Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,PEARL MILLET Y/A
Amritsar,Punjab,PIGEONPEA Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,GROUNDNUT Y/A
Amritsar,Punjab,GROUNDNUT Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,PEARL MILLET Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,SUNFLOWER Y/A
Amritsar,Punjab,PEARL MILLET Y/A
Amritsar,Punjab,SUNFLOWER Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,SUNFLOWER Y/A
Amritsar,Punjab,LINSEED Y/A
Amritsar,Punjab,SUNFLOWER Y/A
Amritsar,Punjab,SUNFLOWER Y/A
Amritsar,Punjab,SUNFLOWER Y/A
Amritsar,Punjab,SUNFLOWER Y/A
Amritsar,Punjab,CHICKPEA Y/A
Amritsar,Punjab,MAIZE Y/A
Amritsar,Punjab,MAIZE Y/A
Amritsar,Punjab,MAIZE Y/A
Amritsar,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,RAPESEED AND MUSTARD Y/A
Kapurthala,Punjab,RAPESEED AND MUSTARD Y/A
Kapurthala,Punjab,MINOR PULSES Y/A
Kapurthala,Punjab,SESAMUM Y/A
Kapurthala,Punjab,CHICKPEA Y/A
Kapurthala,Punjab,RAPESEED AND MUSTARD Y/A
Kapurthala,Punjab,BARLEY Y/A
Kapurthala,Punjab,LINSEED Y/A
Kapurthala,Punjab,LINSEED Y/A
Kapurthala,Punjab,LINSEED Y/A
Kapurthala,Punjab,RAPESEED AND MUSTARD Y/A
Kapurthala,Punjab,LINSEED Y/A
Kapurthala,Punjab,LINSEED Y/A
Kapurthala,Punjab,MINOR PULSES Y/A
Kapurthala,Punjab,SESAMUM Y/A
Kapurthala,Punjab,SUGARCANE Y/A
Kapurthala,Punjab,SUGARCANE Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,BARLEY Y/A
Kapurthala,Punjab,MINOR PULSES Y/A
Kapurthala,Punjab,MINOR PULSES Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,GROUNDNUT Y/A
Kapurthala,Punjab,COTTON Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,GROUNDNUT Y/A
Kapurthala,Punjab,GROUNDNUT Y/A
Kapurthala,Punjab,CHICKPEA Y/A
Kapurthala,Punjab,CHICKPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,PIGEONPEA Y/A
Kapurthala,Punjab,CHICKPEA Y/A
Kapurthala,Punjab,LINSEED Y/A
Kapurthala,Punjab,MINOR PULSES Y/A
Kapurthala,Punjab,GROUNDNUT Y/A
Kapurthala,Punjab,SESAMUM Y/A
Kapurthala,Punjab,MAIZE Y/A
Kapurthala,Punjab,MAIZE Y/A
Kapurthala,Punjab,MAIZE Y/A
Kapurthala,Punjab,MINOR PULSES Y/A
Kapurthala,Punjab,MINOR PULSES Y/A
Kapurthala,Punjab,MINOR PULSES Y/A
Kapurthala,Punjab,SUNFLOWER Y/A
Kapurthala,Punjab,SUNFLOWER Y/A
Jalandhar,Punjab,KHARIF SORGHUM Y/A
Jalandhar,Punjab,KHARIF SORGHUM Y/A
Jalandhar,Punjab,PEARL MILLET Y/A
Jalandhar,Punjab,BARLEY Y/A
Jalandhar,Punjab,PEARL MILLET Y/A
Jalandhar,Punjab,KHARIF SORGHUM Y/A
Jalandhar,Punjab,KHARIF SORGHUM Y/A
Jalandhar,Punjab,PIGEONPEA Y/A
Jalandhar,Punjab,KHARIF SORGHUM Y/A
Jalandhar,Punjab,KHARIF SORGHUM Y/A
Jalandhar,Punjab,PIGEONPEA Y/A
Jalandhar,Punjab,PIGEONPEA Y/A
Jalandhar,Punjab,PIGEONPEA Y/A
Jalandhar,Punjab,PIGEONPEA Y/A
Jalandhar,Punjab,PEARL MILLET Y/A
Jalandhar,Punjab,PEARL MILLET Y/A
Jalandhar,Punjab,PIGEONPEA Y/A
Jalandhar,Punjab,SESAMUM Y/A
Jalandhar,Punjab,LINSEED Y/A
Jalandhar,Punjab,SESAMUM Y/A
Jalandhar,Punjab,SESAMUM Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,CASTOR Y/A
Jalandhar,Punjab,PIGEONPEA Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,BARLEY Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,GROUNDNUT Y/A
Jalandhar,Punjab,LINSEED Y/A
Jalandhar,Punjab,GROUNDNUT Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,LINSEED Y/A
Jalandhar,Punjab,CHICKPEA Y/A
Jalandhar,Punjab,SOYABEAN Y/A
Jalandhar,Punjab,GROUNDNUT Y/A
Jalandhar,Punjab,LINSEED Y/A
Jalandhar,Punjab,MINOR PULSES Y/A
Jalandhar,Punjab,PIGEONPEA Y/A
Jalandhar,Punjab,PIGEONPEA Y/A
Jalandhar,Punjab,SESAMUM Y/A
Jalandhar,Punjab,MINOR PULSES Y/A
Jalandhar,Punjab,MINOR PULSES Y/A
Jalandhar,Punjab,MINOR PULSES Y/A
Jalandhar,Punjab,MINOR PULSES Y/A
Jalandhar,Punjab,MINOR PULSES Y/A
Jalandhar,Punjab,SUNFLOWER Y/A
Hoshiarpur,Punjab,KHARIF SORGHUM Y/A
Hoshiarpur,Punjab,BARLEY Y/A
Hoshiarpur,Punjab,BARLEY Y/A
Hoshiarpur,Punjab,BARLEY Y/A
Hoshiarpur,Punjab,BARLEY Y/A
Hoshiarpur,Punjab,BARLEY Y/A
Hoshiarpur,Punjab,BARLEY Y/A
Hoshiarpur,Punjab,PIGEONPEA Y/A
Hoshiarpur,Punjab,PIGEONPEA Y/A
Hoshiarpur,Punjab,PEARL MILLET Y/A
Hoshiarpur,Punjab,KHARIF SORGHUM Y/A
Hoshiarpur,Punjab,SESAMUM Y/A
Hoshiarpur,Punjab,PIGEONPEA Y/A
Hoshiarpur,Punjab,PEARL MILLET Y/A
Hoshiarpur,Punjab,BARLEY Y/A
Hoshiarpur,Punjab,PEARL MILLET Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,KHARIF SORGHUM Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,PIGEONPEA Y/A
Hoshiarpur,Punjab,PIGEONPEA Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,PIGEONPEA Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,CHICKPEA Y/A
Hoshiarpur,Punjab,PIGEONPEA Y/A
Hoshiarpur,Punjab,PIGEONPEA Y/A
Hoshiarpur,Punjab,LINSEED Y/A
Hoshiarpur,Punjab,CHICKPEA Y/A
Hoshiarpur,Punjab,CHICKPEA Y/A
Hoshiarpur,Punjab,GROUNDNUT Y/A
Hoshiarpur,Punjab,GROUNDNUT Y/A
Hoshiarpur,Punjab,CHICKPEA Y/A
Hoshiarpur,Punjab,CHICKPEA Y/A
Hoshiarpur,Punjab,SUNFLOWER Y/A
Roopnagar / Ropar,Punjab,BARLEY Y/A
Roopnagar / Ropar,Punjab,SAFFLOWER Y/A
Roopnagar / Ropar,Punjab,BARLEY Y/A
Roopnagar / Ropar,Punjab,BARLEY Y/A
Roopnagar / Ropar,Punjab,KHARIF SORGHUM Y/A
Roopnagar / Ropar,Punjab,LINSEED Y/A
Roopnagar / Ropar,Punjab,PEARL MILLET Y/A
Roopnagar / Ropar,Punjab,PIGEONPEA Y/A
Roopnagar / Ropar,Punjab,LINSEED Y/A
Roopnagar / Ropar,Punjab,LINSEED Y/A
Roopnagar / Ropar,Punjab,LINSEED Y/A
Roopnagar / Ropar,Punjab,KHARIF SORGHUM Y/A
Roopnagar / Ropar,Punjab,LINSEED Y/A
Roopnagar / Ropar,Punjab,BARLEY Y/A
Roopnagar / Ropar,Punjab,KHARIF SORGHUM Y/A
Roopnagar / Ropar,Punjab,KHARIF SORGHUM Y/A
Roopnagar / Ropar,Punjab,KHARIF SORGHUM Y/A
Roopnagar / Ropar,Punjab,CASTOR Y/A
Roopnagar / Ropar,Punjab,KHARIF SORGHUM Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,MINOR PULSES Y/A
Roopnagar / Ropar,Punjab,BARLEY Y/A
Roopnagar / Ropar,Punjab,LINSEED Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,BARLEY Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,KHARIF SORGHUM Y/A
Roopnagar / Ropar,Punjab,BARLEY Y/A
Roopnagar / Ropar,Punjab,SUNFLOWER Y/A
Roopnagar / Ropar,Punjab,LINSEED Y/A
Roopnagar / Ropar,Punjab,SUNFLOWER Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,CHICKPEA Y/A
Roopnagar / Ropar,Punjab,GROUNDNUT Y/A
Roopnagar / Ropar,Punjab,SUNFLOWER Y/A
Roopnagar / Ropar,Punjab,CHICKPEA Y/A
Roopnagar / Ropar,Punjab,MINOR PULSES Y/A
Roopnagar / Ropar,Punjab,SUNFLOWER Y/A
Roopnagar / Ropar,Punjab,PIGEONPEA Y/A
Roopnagar / Ropar,Punjab,CHICKPEA Y/A
Roopnagar / Ropar,Punjab,CHICKPEA Y/A
Roopnagar / Ropar,Punjab,CHICKPEA Y/A
Roopnagar / Ropar,Punjab,PIGEONPEA Y/A
Roopnagar / Ropar,Punjab,CHICKPEA Y/A
Roopnagar / Ropar,Punjab,CHICKPEA Y/A
Roopnagar / Ropar,Punjab,BARLEY Y/A
Roopnagar / Ropar,Punjab,BARLEY Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,SAFFLOWER Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,LINSEED Y/A
Ludhiana,Punjab,LINSEED Y/A
Ludhiana,Punjab,PIGEONPEA Y/A
Ludhiana,Punjab,KHARIF SORGHUM Y/A
Ludhiana,Punjab,KHARIF SORGHUM Y/A
Ludhiana,Punjab,KHARIF SORGHUM Y/A
Ludhiana,Punjab,KHARIF SORGHUM Y/A
Ludhiana,Punjab,KHARIF SORGHUM Y/A
Ludhiana,Punjab,LINSEED Y/A
Ludhiana,Punjab,LINSEED Y/A
Ludhiana,Punjab,KHARIF SORGHUM Y/A
Ludhiana,Punjab,KHARIF SORGHUM Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,SORGHUM Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,SORGHUM Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,GROUNDNUT Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,SESAMUM Y/A
Ludhiana,Punjab,GROUNDNUT Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,CHICKPEA Y/A
Ludhiana,Punjab,GROUNDNUT Y/A
Ludhiana,Punjab,GROUNDNUT Y/A
Ludhiana,Punjab,PEARL MILLET Y/A
Ludhiana,Punjab,PEARL MILLET Y/A
Ludhiana,Punjab,BARLEY Y/A
Ludhiana,Punjab,BARLEY Y/A
Ludhiana,Punjab,PIGEONPEA Y/A
Ludhiana,Punjab,BARLEY Y/A
Ludhiana,Punjab,BARLEY Y/A
Ludhiana,Punjab,SUGARCANE Y/A
Ludhiana,Punjab,SUGARCANE Y/A
Ludhiana,Punjab,MAIZE Y/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,SESAMUM Y/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,SESAMUM Y/A
Ferozpur,Punjab,SAFFLOWER Y/A
Ferozpur,Punjab,FINGER MILLETY/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,LINSEED Y/A
Ferozpur,Punjab,SESAMUM Y/A
Ferozpur,Punjab,KHARIF SORGHUM Y/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,KHARIF SORGHUM Y/A
Ferozpur,Punjab,GROUNDNUT Y/A
Ferozpur,Punjab,SUGARCANE Y/A
Ferozpur,Punjab,SUGARCANE Y/A
Ferozpur,Punjab,SUGARCANE Y/A
Ferozpur,Punjab,SESAMUM Y/A
Ferozpur,Punjab,SUGARCANE Y/A
Ferozpur,Punjab,KHARIF SORGHUM Y/A
Ferozpur,Punjab,SUGARCANE Y/A
Ferozpur,Punjab,SUGARCANE Y/A
Ferozpur,Punjab,KHARIF SORGHUM Y/A
Ferozpur,Punjab,GROUNDNUT Y/A
Ferozpur,Punjab,KHARIF SORGHUM Y/A
Ferozpur,Punjab,SORGHUM Y/A
Ferozpur,Punjab,SORGHUM Y/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,SORGHUM Y/A
Ferozpur,Punjab,KHARIF SORGHUM Y/A
Ferozpur,Punjab,PEARL MILLET Y/A
Ferozpur,Punjab,PEARL MILLET Y/A
Ferozpur,Punjab,GROUNDNUT Y/A
Ferozpur,Punjab,KHARIF SORGHUM Y/A
Ferozpur,Punjab,SUNFLOWER Y/A
Ferozpur,Punjab,MAIZE Y/A
Ferozpur,Punjab,GROUNDNUT Y/A
Ferozpur,Punjab,GROUNDNUT Y/A
Ferozpur,Punjab,GROUNDNUT Y/A
Ferozpur,Punjab,CASTOR Y/A
Ferozpur,Punjab,KHARIF SORGHUM Y/A
Ferozpur,Punjab,KHARIF SORGHUM Y/A
Ferozpur,Punjab,SUGARCANE Y/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,SUGARCANE Y/A
Ferozpur,Punjab,PEARL MILLET Y/A
Ferozpur,Punjab,SUGARCANE Y/A
Ferozpur,Punjab,PIGEONPEA Y/A
Ferozpur,Punjab,GROUNDNUT Y/A
Ferozpur,Punjab,MAIZE Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,FINGER MILLETY/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,SESAMUM Y/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,GROUNDNUT Y/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,SUGARCANE Y/A
Bhatinda,Punjab,SUGARCANE Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,SORGHUM Y/A
Bhatinda,Punjab,SORGHUM Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,SUNFLOWER Y/A
Bhatinda,Punjab,SUNFLOWER Y/A
Bhatinda,Punjab,KHARIF SORGHUM Y/A
Bhatinda,Punjab,SUNFLOWER Y/A
Bhatinda,Punjab,MAIZE Y/A
Bhatinda,Punjab,SUGARCANE Y/A
Bhatinda,Punjab,SOYABEAN Y/A
Bhatinda,Punjab,SUGARCANE Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,SUGARCANE Y/A
Bhatinda,Punjab,SESAMUM Y/A
Bhatinda,Punjab,SESAMUM Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,SUGARCANE Y/A
Bhatinda,Punjab,PIGEONPEA Y/A
Bhatinda,Punjab,SESAMUM Y/A
Bhatinda,Punjab,SESAMUM Y/A
Sangrur,Punjab,SAFFLOWER Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,SESAMUM Y/A
Sangrur,Punjab,LINSEED Y/A
Sangrur,Punjab,SAFFLOWER Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,CASTOR Y/A
Sangrur,Punjab,PIGEONPEA Y/A
Sangrur,Punjab,PIGEONPEA Y/A
Sangrur,Punjab,LINSEED Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,FINGER MILLETY/A
Sangrur,Punjab,PIGEONPEA Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,PIGEONPEA Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,SUGARCANE Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,KHARIF SORGHUM Y/A
Sangrur,Punjab,SUGARCANE Y/A
Sangrur,Punjab,SUGARCANE Y/A
Sangrur,Punjab,SORGHUM Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,SORGHUM Y/A
Sangrur,Punjab,CHICKPEA Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,MAIZE Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,GROUNDNUT Y/A
Sangrur,Punjab,SESAMUM Y/A
Sangrur,Punjab,GROUNDNUT Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,GROUNDNUT Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,MAIZE Y/A
Sangrur,Punjab,GROUNDNUT Y/A
Sangrur,Punjab,MAIZE Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,MAIZE Y/A
Sangrur,Punjab,PEARL MILLET Y/A
Sangrur,Punjab,CHICKPEA Y/A
Sangrur,Punjab,MAIZE Y/A
Sangrur,Punjab,SUNFLOWER Y/A
Sangrur,Punjab,CHICKPEA Y/A
Patiala,Punjab,SESAMUM Y/A
Patiala,Punjab,SESAMUM Y/A
Patiala,Punjab,SAFFLOWER Y/A
Patiala,Punjab,SAFFLOWER Y/A
Patiala,Punjab,SESAMUM Y/A
Patiala,Punjab,SESAMUM Y/A
Patiala,Punjab,KHARIF SORGHUM Y/A
Patiala,Punjab,LINSEED Y/A
Patiala,Punjab,KHARIF SORGHUM Y/A
Patiala,Punjab,KHARIF SORGHUM Y/A
Patiala,Punjab,KHARIF SORGHUM Y/A
Patiala,Punjab,KHARIF SORGHUM Y/A
