State Name,Dist Name,highest_column
Orissa,Kalahandi,SOYABEAN Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,SUGARCANE Y/A
Orissa,Kalahandi,SUGARCANE Y/A
Orissa,Kalahandi,SUGARCANE Y/A
Orissa,Kalahandi,SUGARCANE Y/A
Orissa,Kalahandi,SUGARCANE Y/A
Orissa,Kalahandi,SOYABEAN Y/A
Orissa,Kalahandi,SOYABEAN Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,SOYABEAN Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,SUGARCANE Y/A
Orissa,Kalahandi,SUGARCANE Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,PEARL MILLET Y/A
Orissa,Kalahandi,WHEAT Y/A
Orissa,Kalahandi,WHEAT Y/A
Orissa,Kalahandi,WHEAT Y/A
Orissa,Keonjhar,PEARL MILLET Y/A
Orissa,Keonjhar,PEARL MILLET Y/A
Orissa,Keonjhar,PEARL MILLET Y/A
Orissa,Keonjhar,COTTON Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,COTTON Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SOYABEAN Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,COTTON Y/A
Orissa,Keonjhar,COTTON Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SAFFLOWER Y/A
Orissa,Keonjhar,SAFFLOWER Y/A
Orissa,Keonjhar,SUNFLOWER Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,COTTON Y/A
Orissa,Keonjhar,SAFFLOWER Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,PEARL MILLET Y/A
Orissa,Keonjhar,SUGARCANE Y/A
Orissa,Keonjhar,PEARL MILLET Y/A
Orissa,Keonjhar,PEARL MILLET Y/A
Orissa,Keonjhar,PEARL MILLET Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,COTTON Y/A
Orissa,Koraput,COTTON Y/A
Orissa,Koraput,SUNFLOWER Y/A
Orissa,Koraput,COTTON Y/A
Orissa,Koraput,COTTON Y/A
Orissa,Koraput,SUNFLOWER Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,COTTON Y/A
Orissa,Koraput,COTTON Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SUNFLOWER Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SOYABEAN Y/A
Orissa,Koraput,SUNFLOWER Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SUGARCANE Y/A
Orissa,Koraput,SOYABEAN Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,SUNFLOWER Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,SUNFLOWER Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,SAFFLOWER Y/A
Orissa,Koraput,SAFFLOWER Y/A
Orissa,Koraput,SAFFLOWER Y/A
Orissa,Koraput,SAFFLOWER Y/A
Orissa,Koraput,SAFFLOWER Y/A
Orissa,Koraput,WHEAT Y/A
Orissa,Koraput,SAFFLOWER Y/A
Orissa,Koraput,SAFFLOWER Y/A
Orissa,Koraput,SAFFLOWER Y/A
Orissa,Mayurbhanja,COTTON Y/A
Orissa,Mayurbhanja,KHARIF SORGHUM Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,SOYABEAN Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,PEARL MILLET Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,FINGER MILLETY/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SUGARCANE Y/A
Orissa,Mayurbhanja,SORGHUM Y/A
Orissa,Mayurbhanja,KHARIF SORGHUM Y/A
Orissa,Mayurbhanja,SUNFLOWER Y/A
Orissa,Mayurbhanja,BARLEY Y/A
Orissa,Mayurbhanja,WHEAT Y/A
Orissa,Phulbani ( Kandhamal ),PEARL MILLET Y/A
Orissa,Phulbani ( Kandhamal ),KHARIF SORGHUM Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),WHEAT Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),COTTON Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),PEARL MILLET Y/A
Orissa,Phulbani ( Kandhamal ),PEARL MILLET Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),PEARL MILLET Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),COTTON Y/A
Orissa,Phulbani ( Kandhamal ),SAFFLOWER Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUNFLOWER Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SOYABEAN Y/A
Orissa,Phulbani ( Kandhamal ),SUNFLOWER Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),WHEAT Y/A
Orissa,Phulbani ( Kandhamal ),LINSEED Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),WHEAT Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),WHEAT Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Phulbani ( Kandhamal ),SUGARCANE Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,COTTON Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,COTTON Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,COTTON Y/A
Orissa,Puri,COTTON Y/A
Orissa,Puri,COTTON Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,COTTON Y/A
Orissa,Puri,COTTON Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,SUNFLOWER Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,SUNFLOWER Y/A
Orissa,Puri,SUNFLOWER Y/A
Orissa,Puri,SAFFLOWER Y/A
Orissa,Puri,SAFFLOWER Y/A
Orissa,Puri,SAFFLOWER Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,SUNFLOWER Y/A
Orissa,Puri,CHICKPEA Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,COTTON Y/A
Orissa,Puri,SAFFLOWER Y/A
Orissa,Puri,SAFFLOWER Y/A
Orissa,Puri,SAFFLOWER Y/A
Orissa,Puri,SAFFLOWER Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,SORGHUM Y/A
Orissa,Puri,SOYABEAN Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,KHARIF SORGHUM Y/A
Orissa,Puri,WHEAT Y/A
Orissa,Sambalpur,KHARIF SORGHUM Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,KHARIF SORGHUM Y/A
Orissa,Sambalpur,KHARIF SORGHUM Y/A
Orissa,Sambalpur,SAFFLOWER Y/A
Orissa,Sambalpur,SOYABEAN Y/A
Orissa,Sambalpur,SAFFLOWER Y/A
Orissa,Sambalpur,SAFFLOWER Y/A
Orissa,Sambalpur,SUGARCANE Y/A
Orissa,Sambalpur,SUGARCANE Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,SUNFLOWER Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,SUGARCANE Y/A
Orissa,Sambalpur,SUGARCANE Y/A
Orissa,Sambalpur,SOYABEAN Y/A
Orissa,Sambalpur,SUNFLOWER Y/A
Orissa,Sambalpur,SUNFLOWER Y/A
Orissa,Sambalpur,SUNFLOWER Y/A
Orissa,Sambalpur,SUGARCANE Y/A
Orissa,Sambalpur,SOYABEAN Y/A
Orissa,Sambalpur,SUGARCANE Y/A
Orissa,Sambalpur,SUGARCANE Y/A
Orissa,Sambalpur,SUGARCANE Y/A
Orissa,Sambalpur,SAFFLOWER Y/A
Orissa,Sambalpur,COTTON Y/A
Orissa,Sambalpur,COTTON Y/A
Orissa,Sambalpur,PEARL MILLET Y/A
Orissa,Sambalpur,SUGARCANE Y/A
Orissa,Sambalpur,FINGER MILLETY/A
Orissa,Sambalpur,FINGER MILLETY/A
Orissa,Sambalpur,KHARIF SORGHUM Y/A
Orissa,Sambalpur,KHARIF SORGHUM Y/A
Orissa,Sambalpur,KHARIF SORGHUM Y/A
Orissa,Sambalpur,FINGER MILLETY/A
Orissa,Sambalpur,SORGHUM Y/A
Orissa,Sambalpur,KHARIF SORGHUM Y/A
Orissa,Sambalpur,KHARIF SORGHUM Y/A
Orissa,Sambalpur,CASTOR Y/A
Orissa,Sambalpur,CASTOR Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,MINOR PULSES Y/A
Orissa,Sundargarh,SUNFLOWER Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,PEARL MILLET Y/A
Orissa,Sundargarh,SOYABEAN Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUNFLOWER Y/A
Orissa,Sundargarh,PEARL MILLET Y/A
Orissa,Sundargarh,SAFFLOWER Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SAFFLOWER Y/A
Orissa,Sundargarh,SAFFLOWER Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SOYABEAN Y/A
Orissa,Sundargarh,FINGER MILLETY/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SOYABEAN Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SOYABEAN Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,COTTON Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,PEARL MILLET Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,PEARL MILLET Y/A
Orissa,Sundargarh,SUGARCANE Y/A
Orissa,Sundargarh,SUGARCANE Y/A
West Bengal,24 Parganas,MAIZE Y/A
West Bengal,24 Parganas,BARLEY Y/A
West Bengal,24 Parganas,BARLEY Y/A
West Bengal,24 Parganas,BARLEY Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,SOYABEAN Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,BARLEY Y/A
West Bengal,24 Parganas,MAIZE Y/A
West Bengal,24 Parganas,MAIZE Y/A
West Bengal,24 Parganas,BARLEY Y/A
West Bengal,24 Parganas,BARLEY Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,BARLEY Y/A
West Bengal,24 Parganas,SUNFLOWER Y/A
West Bengal,24 Parganas,BARLEY Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,MAIZE Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,MAIZE Y/A
West Bengal,24 Parganas,MAIZE Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,MAIZE Y/A
West Bengal,24 Parganas,MAIZE Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,BARLEY Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,24 Parganas,SAFFLOWER Y/A
West Bengal,24 Parganas,SUGARCANE Y/A
West Bengal,24 Parganas,SAFFLOWER Y/A
West Bengal,24 Parganas,SAFFLOWER Y/A
West Bengal,24 Parganas,SAFFLOWER Y/A
West Bengal,24 Parganas,SAFFLOWER Y/A
West Bengal,24 Parganas,SAFFLOWER Y/A
West Bengal,24 Parganas,PIGEONPEA Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,SUNFLOWER Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,SUNFLOWER Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,SUNFLOWER Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,SUGARCANE Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,SUGARCANE Y/A
West Bengal,Nadia,BARLEY Y/A
West Bengal,Nadia,BARLEY Y/A
West Bengal,Nadia,SUGARCANE Y/A
West Bengal,Nadia,BARLEY Y/A
West Bengal,Nadia,SOYABEAN Y/A
West Bengal,Nadia,SUGARCANE Y/A
West Bengal,Nadia,PIGEONPEA Y/A
West Bengal,Nadia,PIGEONPEA Y/A
West Bengal,Nadia,BARLEY Y/A
West Bengal,Nadia,BARLEY Y/A
West Bengal,Nadia,BARLEY Y/A
West Bengal,Nadia,MAIZE Y/A
West Bengal,Nadia,KHARIF SORGHUM Y/A
West Bengal,Nadia,KHARIF SORGHUM Y/A
West Bengal,Nadia,KHARIF SORGHUM Y/A
West Bengal,Nadia,KHARIF SORGHUM Y/A
West Bengal,Nadia,KHARIF SORGHUM Y/A
West Bengal,Nadia,KHARIF SORGHUM Y/A
West Bengal,Nadia,KHARIF SORGHUM Y/A
West Bengal,Nadia,SUGARCANE Y/A
West Bengal,Nadia,SUGARCANE Y/A
West Bengal,Nadia,PIGEONPEA Y/A
West Bengal,Nadia,SUNFLOWER Y/A
West Bengal,Nadia,BARLEY Y/A
West Bengal,Nadia,SUNFLOWER Y/A
West Bengal,Nadia,BARLEY Y/A
West Bengal,Nadia,BARLEY Y/A
West Bengal,Nadia,SUNFLOWER Y/A
West Bengal,Nadia,SUNFLOWER Y/A
West Bengal,Nadia,SUNFLOWER Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,SUGARCANE Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,SUGARCANE Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,SOYABEAN Y/A
West Bengal,Murshidabad,SUGARCANE Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,SUGARCANE Y/A
West Bengal,Murshidabad,SORGHUM Y/A
West Bengal,Murshidabad,SOYABEAN Y/A
West Bengal,Murshidabad,GROUNDNUT Y/A
West Bengal,Murshidabad,SOYABEAN Y/A
West Bengal,Murshidabad,SOYABEAN Y/A
West Bengal,Murshidabad,GROUNDNUT Y/A
West Bengal,Murshidabad,GROUNDNUT Y/A
West Bengal,Murshidabad,KHARIF SORGHUM Y/A
West Bengal,Murshidabad,PEARL MILLET Y/A
West Bengal,Murshidabad,GROUNDNUT Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,PEARL MILLET Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,MAIZE Y/A
West Bengal,Murshidabad,GROUNDNUT Y/A
West Bengal,Murshidabad,SUNFLOWER Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,SUNFLOWER Y/A
West Bengal,Murshidabad,GROUNDNUT Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,LINSEED Y/A
West Bengal,Murshidabad,LINSEED Y/A
West Bengal,Murshidabad,SAFFLOWER Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,SUNFLOWER Y/A
West Bengal,Murshidabad,SUNFLOWER Y/A
West Bengal,Murshidabad,PIGEONPEA Y/A
West Bengal,Murshidabad,WHEAT Y/A
West Bengal,Burdwan,BARLEY Y/A
West Bengal,Burdwan,MAIZE Y/A
West Bengal,Burdwan,SUNFLOWER Y/A
West Bengal,Burdwan,BARLEY Y/A
West Bengal,Burdwan,MAIZE Y/A
West Bengal,Burdwan,SUNFLOWER Y/A
West Bengal,Burdwan,SUGARCANE Y/A
West Bengal,Burdwan,SUGARCANE Y/A
West Bengal,Burdwan,BARLEY Y/A
West Bengal,Burdwan,MAIZE Y/A
West Bengal,Burdwan,BARLEY Y/A
West Bengal,Burdwan,MAIZE Y/A
West Bengal,Burdwan,SUGARCANE Y/A
